game_id,game_type,season,created,player_names,player_ids,player_leagues,player_races,player_orders,map_id,map_name,turn_count,replay_fetched,player_winner,engine
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgys_hoQkM,4,7,2016-04-02 22:19:18,"{iamthejacob,Chrominator,caydsbeach,BlackOut520}","{164685,171001,106518,171015}","{0,0,0,0}","{2,3,3,3}",\N,11,Acrospire,5,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICglr2ZuwoM,5,7,2016-04-30 21:50:09,"{benmarini,beepea8,|Nano|,mentalsoap}","{161101,312,160802,138117}","{4,4,4,4}","{3,2,2,3}",\N,17,Sugar Rock,35,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICghsGIrgsM,5,7,2016-04-30 21:45:35,"{*MLee,ayal,emilyn_bm,bdean}","{171308,145446,171312,162116}","{0,2,2,2}","{3,3,4,3}",\N,11,Acrospire,44,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgtsT2vgoM,4,7,2016-04-30 21:24:37,"{Daftxspunk,""Giselle 36"",erikajuliana,MasterA}","{157919,161288,34847,137957}","{0,0,0,0}","{3,1,3,4}",\N,8,Blitz Beach,29,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgluu4tgoM,4,7,2016-04-30 20:19:08,"{KhanhLinh0205,toddikins1122,WorldCrisis101,-(KBankst)-}","{7656,172072,108195,39152}","{0,0,0,0}","{3,3,3,3}",\N,11,Acrospire,8,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgvM_SuQkM,5,7,2016-04-30 18:11:34,"{pïdge,suprchargr77,""~ mhysa of dragons ~"",sirenaone}","{319,28557,2913,159394}","{2,2,2,2}","{4,3,1,1}",\N,5,Candy Core Mine,174,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg5pHFqwkM,5,7,2016-04-30 18:28:28,"{ShannKV,Dishboy4rent,Tiecoon,-Fammo-}","{12326,38346,1651,1810}","{1,4,4,4}","{3,3,3,2}",\N,1,Machination,25,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg9uLyugkM,5,7,2016-04-30 16:53:57,"{""< Dodo 50 >"",kservy,daileader,TrailerParkCharlie}","{164317,3123,67733,3122}","{3,2,2,2}","{3,3,3,1}",\N,18,Mechanism,14,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgxpLmsgkM,5,7,2016-04-30 16:02:44,"{|Giga|,EastArete,kanzmanz,my0SDG}","{38411,4719,37743,24417}","{4,4,4,4}","{2,1,3,2}",\N,8,Blitz Beach,46,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgyoLWogoM,5,7,2016-04-30 15:19:13,"{§trato§,Groov83,Ess.6,hexidon}","{166704,158916,168979,4779}","{2,2,2,2}","{1,3,2,3}",\N,5,Candy Core Mine,56,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgwqelpgoM,5,7,2016-04-30 14:54:54,"{FalconLXXXII,n.demith,daileader,B00MIR}","{26358,2607,67733,2606}","{3,2,2,2}","{1,3,3,3}",\N,18,Mechanism,64,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg2v21qAsM,5,7,2016-04-30 14:44:33,"{uckfou,lisaniz13,Cloclotte64,niziole1}","{14317,1298,66007,1297}","{3,3,3,3}","{1,3,2,2}",\N,17,Sugar Rock,37,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg1pm5pwkM,4,7,2016-04-30 13:06:22,"{jhood369,BlackKnightofEA,bobthebuilder,BeerNBrass}","{170915,76393,170791,170792}","{0,0,0,0}","{3,4,1,3}",\N,8,Blitz Beach,32,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg5siEpQkM,5,7,2016-04-30 12:00:58,"{Varid1,""Darth Phil 760"",Gwyndl,James_Bourne}","{34976,55661,20580,6970}","{2,2,2,2}","{1,3,4,1}",\N,11,Acrospire,17,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg9uiarwoM,4,7,2016-04-30 11:31:20,"{JelliBean49,Barncat024,zerofear87,Dol_Fan13}","{170578,170577,171078,171439}","{0,0,0,0}","{3,3,3,3}",\N,8,Blitz Beach,19,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgxoig_ggM,5,7,2016-04-30 09:58:26,"{GrissleMcThornbody,3D6Reroll1s,Avenger159,rikky1977}","{160855,65315,165125,39768}","{2,2,2,3}","{2,1,1,2}",\N,1,Machination,46,t,2,1603
